stem_id,label,lat,lon,date,force
17178,event-17178,52.36,99.98,14.05.2021,9.7
17179,event-17179,51.32,100.44,16.05.2021,9.6
17180,event-17180,51.75,101.23,17.05.2021,8.8
17181,event-17181,51.76,101.22,17.05.2021,10.1
17182,event-17182,51.34,100.43,18.05.2021,11
17183,event-17183,56.72,118.31,20.05.2021,9.2
17184,event-17184,51.29,100.41,22.05.2021,9.5
17185,event-17185,51.33,100.39,22.05.2021,9.8
17186,event-17186,56.74,118.32,22.05.2021,9.2
17187,event-17187,51.34,100.43,23.05.2021,9.4
17188,event-17188,51.33,100.41,23.05.2021,8.7
17189,event-17189,56.71,118.33,23.05.2021,11.6
17190,event-17190,51.39,100.37,25.05.2021,11.4
17191,event-17191,51.65,100.24,27.05.2021,11.4
17192,event-17192,51.34,100.42,28.05.2021,10.6
17193,event-17193,55.78,110.21,31.05.2021,9.8
17194,event-17194,56.2,112.27,31.05.2021,10.3
17195,event-17195,51.24,100.39,04.06.2021,10.5
17196,event-17196,55.95,110.86,04.06.2021,10.8
17197,event-17197,53.54,108.53,06.06.2021,9.5
17198,event-17198,48.26,101.24,07.06.2021,9.8
17199,event-17199,51.28,100.36,17.06.2021,11.3
17200,event-17200,52.41,106.39,21.06.2021,9.8
17201,event-17201,56.05,113.75,25.06.2021,9.8
17202,event-17202,48.6,100.35,26.06.2021,9.7
17203,event-17203,53.21,108.57,30.06.2021,10.1
17204,event-17204,55.92,113.43,03.07.2021,9.5
17205,event-17205,55.22,113.26,04.07.2021,9
17206,event-17206,56.73,118.35,05.07.2021,11.4
17207,event-17207,55.92,113.38,08.07.2021,10.3
17208,event-17208,51.29,100.4,08.07.2021,9.5
17209,event-17209,51.87,99.85,10.07.2021,9.9
17210,event-17210,55.92,113.4,10.07.2021,10.5
17211,event-17211,55.94,113.39,10.07.2021,9.6
17212,event-17212,55.91,113.42,13.07.2021,12.4
17213,event-17213,55.9,113.42,14.07.2021,9.5
17214,event-17214,55.9,113.43,18.07.2021,10.7
17215,event-17215,55.9,113.41,18.07.2021,10.2
17216,event-17216,55.88,113.45,19.07.2021,12.6
17217,event-17217,55.9,113.38,20.07.2021,10.7
17218,event-17218,51.51,100.28,20.07.2021,9.9
17219,event-17219,51.36,100.35,21.07.2021,11.3
17220,event-17220,55.91,113.4,21.07.2021,9.5
17221,event-17221,51.31,100.39,22.07.2021,10.3
17222,event-17222,55.9,113.42,22.07.2021,10.5
17223,event-17223,49.4,107.16,22.07.2021,12.4
17224,event-17224,51.23,100.38,22.07.2021,10.9
17225,event-17225,51.39,100.24,22.07.2021,10
17226,event-17226,55.91,113.43,24.07.2021,11.3
17227,event-17227,53.44,109.07,27.07.2021,9.7
17228,event-17228,54.86,111.73,29.07.2021,9.2
17229,event-17229,55.93,113.41,01.08.2021,11.4
17230,event-17230,51.33,100.36,04.08.2021,10.5
17231,event-17231,55.91,113.41,04.08.2021,9.3
17232,event-17232,51.47,100.36,07.08.2021,9.6
17233,event-17233,52.81,107.93,10.08.2021,10.6
17234,event-17234,55.91,113.42,11.08.2021,9.8
17235,event-17235,56.33,117.72,13.08.2021,11.1
17236,event-17236,55.9,113.43,15.08.2021,11.7
17237,event-17237,56.33,117.73,15.08.2021,13.3
17238,event-17238,56.33,117.7,16.08.2021,10.4
17239,event-17239,56.36,117.68,16.08.2021,9.5
17240,event-17240,56.08,118.62,18.08.2021,11.8
17241,event-17241,52.33,101.12,18.08.2021,10.6
17242,event-17242,56.33,117.7,18.08.2021,9.6
17243,event-17243,56.35,117.71,19.08.2021,11.5
17244,event-17244,51.72,101.96,19.08.2021,10.1
17245,event-17245,56.34,117.72,19.08.2021,10.8
17246,event-17246,56.71,118.31,22.08.2021,9.5
17247,event-17247,52.58,106.96,22.08.2021,10.4
